traj_id,t,step,x,y,theta,v,omega
27,3.2000,32,2.540375,1.584936,0.873848,0.494042,0.339469
27,3.3000,33,2.571437,1.623351,0.907795,0.500000,0.452506
27,3.4000,34,2.601310,1.663441,0.953046,0.480333,0.479371
27,3.5000,35,2.628182,1.703248,1.000983,0.453765,0.537909
27,3.6000,36,2.651622,1.742095,1.054774,0.488399,0.652059
27,3.7000,37,2.674319,1.785331,1.119980,0.500000,0.389588
27,3.8000,38,2.695222,1.830748,1.158938,0.500000,0.489480
27,3.9000,39,2.714109,1.877039,1.207886,0.500000,0.543512
28,0.0000,0,1.873827,0.260086,1.637458,0.361719,-1.753973
28,0.1000,1,1.874587,0.296203,1.462060,0.395446,-1.766730
28,0.2000,2,1.882319,0.334932,1.285387,0.445558,-1.451002
28,0.3000,3,1.897916,0.376627,1.140287,0.479335,-0.994204
28,0.4000,4,1.920051,0.419121,1.040867,0.489515,-0.888918
28,0.5000,5,1.946638,0.460204,0.951975,0.494045,-0.766944
28,0.6000,6,1.976811,0.499309,0.875281,0.476666,-0.666636
28,0.7000,7,2.008552,0.534859,0.808617,0.491755,-0.442579
28,0.8000,8,2.043283,0.569667,0.764359,0.485621,-0.374345
28,0.9000,9,2.078958,0.602611,0.726925,0.500000,-0.254076
28,1.0000,10,2.116737,0.635362,0.701517,0.500000,0.215704
28,1.1000,11,2.154579,0.668040,0.723087,0.479582,0.184613
28,1.2000,12,2.190241,0.700104,0.741549,0.497485,0.223287
28,1.3000,13,2.226549,0.734113,0.763877,0.488455,0.218187
28,1.4000,14,2.261452,0.768283,0.785696,0.485929,-0.040031
28,1.5000,15,2.295871,0.802584,0.781693,0.500000,0.069454
28,1.6000,16,2.331234,0.837932,0.788638,0.473182,0.190869
28,1.7000,17,2.364262,0.871815,0.807725,0.492384,0.302295
28,1.8000,18,2.397750,0.907909,0.837955,0.481910,0.096870
28,1.9000,19,2.429815,0.943884,0.847642,0.500000,0.066943
28,2.0000,20,2.462777,0.981481,0.854336,0.500000,0.249276
28,2.1000,21,2.495140,1.019593,0.879264,0.500000,0.301571
28,2.2000,22,2.526440,1.058581,0.909421,0.485535,-0.056735
28,2.3000,23,2.556370,1.096812,0.903747,0.481715,0.020053
28,2.4000,24,2.586134,1.134688,0.905753,0.497481,-0.011341
28,2.5000,25,2.616856,1.173817,0.904619,0.477030,0.136727
28,2.6000,26,2.646078,1.211521,0.918291,0.470300,-0.090612
28,2.7000,27,2.674803,1.248759,0.909230,0.500000,0.038377
28,2.8000,28,2.705445,1.288270,0.913068,0.495785,0.051996
28,2.9000,29,2.735651,1.327584,0.918267,0.493215,0.130705
28,3.0000,30,2.765342,1.366967,0.931338,0.500000,-0.190540
28,3.1000,31,2.795560,1.406801,0.912284,0.500000,-0.104269
28,3.2000,32,2.826363,1.446186,0.901857,0.500000,0.058650
28,3.3000,33,2.857256,1.485501,0.907722,0.483207,0.055836
28,3.4000,34,2.886893,1.523666,0.913306,0.494209,0.002298
28,3.5000,35,2.917091,1.562787,0.913535,0.500000,-0.187455
28,3.6000,36,2.948007,1.602082,0.894790,0.472262,-0.240802
29,0.0000,0,2.686906,3.790679,-2.224312,0.429088,1.024116
29,0.1000,1,2.662607,3.755336,-2.121900,0.457049,1.124886
29,0.2000,2,2.640912,3.715135,-2.009412,0.432611,1.067622
29,0.3000,3,2.624664,3.675064,-1.902650,0.449421,0.948540
29,0.4000,4,2.612057,3.631944,-1.807796,0.497199,0.880009
29,0.5000,5,2.602524,3.583163,-1.719795,0.476688,0.550433
29,0.6000,6,2.596748,3.535851,-1.664751,0.487359,0.180687
29,0.7000,7,2.592615,3.487291,-1.646683,0.500000,0.118749
29,0.8000,8,2.589120,3.437414,-1.634808,0.500000,0.122653
29,0.9000,9,2.586228,3.387498,-1.622543,0.500000,0.041729
29,1.0000,10,2.583746,3.337560,-1.618370,0.484509,-0.063552
29,1.1000,11,2.581288,3.289171,-1.624725,0.491652,0.019442
29,1.2000,12,2.578686,3.240075,-1.622781,0.500000,-0.136093
29,1.3000,13,2.575748,3.190162,-1.636390,0.500000,-0.094155
29,1.4000,14,2.572236,3.140285,-1.645805,0.498037,-0.185537
29,1.5000,15,2.568043,3.090659,-1.664359,0.472193,-0.116984
29,1.6000,16,2.563357,3.043673,-1.676057,0.499179,0.174091
29,1.7000,17,2.558544,2.993989,-1.658648,0.500000,-0.178156
29,1.8000,18,2.553714,2.944223,-1.676464,0.473516,-0.292015
29,1.9000,19,2.548033,2.897215,-1.705665,0.500000,0.056415
29,2.0000,20,2.541450,2.847651,-1.700024,0.500000,-0.115652
29,2.1000,21,2.534720,2.798106,-1.711589,0.500000,-0.104759
29,2.2000,22,2.527444,2.748638,-1.722065,0.500000,0.034918
29,2.3000,23,2.519996,2.699196,-1.718573,0.484213,-0.069183
