traj_id,t,step,x,y,theta,v,omega,via_angle_deg,via_radius,clearance,w_effort,w_smooth
195,1.3000,13,0.014010,0.036730,0.779811,0.222535,0.547010,145.9,2.052,0.015,1.000,25.000
195,1.4000,14,0.029397,0.052802,0.834512,0.252405,0.533715,145.9,2.052,0.015,1.000,25.000
195,1.5000,15,0.045840,0.071948,0.887883,0.281359,0.519330,145.9,2.052,0.015,1.000,25.000
195,1.6000,16,0.063021,0.094225,0.939816,0.309170,0.503940,145.9,2.052,0.015,1.000,25.000
195,1.7000,17,0.080623,0.119638,0.990210,0.335632,0.487647,145.9,2.052,0.015,1.000,25.000
195,1.8000,18,0.098342,0.148139,1.038975,0.360560,0.470562,145.9,2.052,0.015,1.000,25.000
195,1.9000,19,0.115888,0.179634,1.086031,0.383786,0.452802,145.9,2.052,0.015,1.000,25.000
195,2.0000,20,0.132998,0.213984,1.131311,0.405159,0.434490,145.9,2.052,0.015,1.000,25.000
195,2.1000,21,0.149434,0.251013,1.174760,0.424541,0.415750,145.9,2.052,0.015,1.000,25.000
195,2.2000,22,0.164993,0.290510,1.216335,0.441813,0.396701,145.9,2.052,0.015,1.000,25.000
195,2.3000,23,0.179502,0.332238,1.256005,0.456869,0.377461,145.9,2.052,0.015,1.000,25.000
195,2.4000,24,0.192824,0.375936,1.293751,0.469631,0.358140,145.9,2.052,0.015,1.000,25.000
195,2.5000,25,0.204858,0.421329,1.329565,0.480047,0.338839,145.9,2.052,0.015,1.000,25.000
195,2.6000,26,0.215534,0.468129,1.363449,0.488116,0.319650,145.9,2.052,0.015,1.000,25.000
195,2.7000,27,0.224818,0.516048,1.395414,0.493900,0.300654,145.9,2.052,0.015,1.000,25.000
195,2.8000,28,0.232703,0.564802,1.425480,0.497565,0.281920,145.9,2.052,0.015,1.000,25.000
195,2.9000,29,0.239213,0.614129,1.453672,0.499420,0.263502,145.9,2.052,0.015,1.000,25.000
195,3.0000,30,0.244395,0.663800,1.480022,0.499975,0.245446,145.9,2.052,0.015,1.000,25.000
195,3.1000,31,0.248316,0.713643,1.504566,0.499978,0.227782,145.9,2.052,0.015,1.000,25.000
195,3.2000,32,0.251056,0.763564,1.527345,0.499962,0.210531,145.9,2.052,0.015,1.000,25.000
195,3.3000,33,0.252702,0.813532,1.548398,0.499963,0.193702,145.9,2.052,0.015,1.000,25.000
195,3.4000,34,0.253338,0.863524,1.567768,0.499968,0.177297,145.9,2.052,0.015,1.000,25.000
195,3.5000,35,0.253046,0.913519,1.585498,0.499971,0.161308,145.9,2.052,0.015,1.000,25.000
195,3.6000,36,0.251908,0.963503,1.601628,0.499971,0.145720,145.9,2.052,0.015,1.000,25.000
195,3.7000,37,0.250003,1.013463,1.616200,0.499971,0.130512,145.9,2.052,0.015,1.000,25.000
195,3.8000,38,0.247407,1.063392,1.629252,0.499972,0.115661,145.9,2.052,0.015,1.000,25.000
195,3.9000,39,0.244198,1.113286,1.640818,0.499972,0.101135,145.9,2.052,0.015,1.000,25.000
195,4.0000,40,0.240448,1.163142,1.650931,0.499973,0.086903,145.9,2.052,0.015,1.000,25.000
195,4.1000,41,0.236229,1.212961,1.659622,0.499973,0.072930,145.9,2.052,0.015,1.000,25.000
195,4.2000,42,0.231612,1.262745,1.666914,0.499973,0.059177,145.9,2.052,0.015,1.000,25.000
195,4.3000,43,0.226667,1.312497,1.672832,0.499974,0.045606,145.9,2.052,0.015,1.000,25.000
195,4.4000,44,0.221461,1.362222,1.677393,0.499974,0.032176,145.9,2.052,0.015,1.000,25.000
195,4.5000,45,0.216061,1.411927,1.680610,0.499974,0.018845,145.9,2.052,0.015,1.000,25.000
195,4.6000,46,0.210535,1.461618,1.682495,0.499974,0.005573,145.9,2.052,0.015,1.000,25.000
195,4.7000,47,0.204948,1.511303,1.683052,0.499974,-0.007684,145.9,2.052,0.015,1.000,25.000
195,4.8000,48,0.199367,1.560987,1.682284,0.499974,-0.020968,145.9,2.052,0.015,1.000,25.000
195,4.9000,49,0.193856,1.610680,1.680187,0.499974,-0.034321,145.9,2.052,0.015,1.000,25.000
195,5.0000,50,0.188483,1.660388,1.676755,0.499973,-0.047786,145.9,2.052,0.015,1.000,25.000
195,5.1000,51,0.183314,1.710117,1.671976,0.499973,-0.061405,145.9,2.052,0.015,1.000,25.000
195,5.2000,52,0.178417,1.759874,1.665836,0.499973,-0.075219,145.9,2.052,0.015,1.000,25.000
195,5.3000,53,0.173860,1.809663,1.658314,0.499973,-0.089266,145.9,2.052,0.015,1.000,25.000
195,5.4000,54,0.169712,1.859488,1.649387,0.499972,-0.103586,145.9,2.052,0.015,1.000,25.000
195,5.5000,55,0.166045,1.909350,1.639029,0.499972,-0.118213,145.9,2.052,0.015,1.000,25.000
195,5.6000,56,0.162931,1.959250,1.627207,0.499971,-0.133181,145.9,2.052,0.015,1.000,25.000
195,5.7000,57,0.160444,2.009185,1.613889,0.499971,-0.148519,145.9,2.052,0.015,1.000,25.000
195,5.8000,58,0.158662,2.059150,1.599037,0.499970,-0.164253,145.9,2.052,0.015,1.000,25.000
195,5.9000,59,0.157660,2.109136,1.582612,0.499969,-0.180400,145.9,2.052,0.015,1.000,25.000
195,6.0000,60,0.157521,2.159132,1.564572,0.499966,-0.196974,145.9,2.052,0.015,1.000,25.000
195,6.1000,61,0.158324,2.209122,1.544875,0.499961,-0.213977,145.9,2.052,0.015,1.000,25.000
195,6.2000,62,0.160155,2.259083,1.523477,0.499961,-0.231403,145.9,2.052,0.015,1.000,25.000
195,6.3000,63,0.163097,2.308991,1.500337,0.499972,-0.249233,145.9,2.052,0.015,1.000,25.000
195,6.4000,64,0.167238,2.358816,1.475413,0.499966,-0.267433,145.9,2.052,0.015,1.000,25.000
195,6.5000,65,0.172664,2.408515,1.448670,0.499531,-0.285950,145.9,2.052,0.015,1.000,25.000
195,6.6000,66,0.179458,2.458003,1.420075,0.498172,-0.304714,145.9,2.052,0.015,1.000,25.000
195,6.7000,67,0.187687,2.507133,1.389604,0.495601,-0.323632,145.9,2.052,0.015,1.000,25.000
195,6.8000,68,0.197405,2.555729,1.357240,0.491724,-0.342583,145.9,2.052,0.015,1.000,25.000
195,6.9000,69,0.208648,2.603597,1.322982,0.486604,-0.361420,145.9,2.052,0.015,1.000,25.000
195,7.0000,70,0.221433,2.650545,1.286840,0.480418,-0.379966,145.9,2.052,0.015,1.000,25.000
195,7.1000,71,0.235765,2.696396,1.248844,0.473438,-0.398010,145.9,2.052,0.015,1.000,25.000
195,7.2000,72,0.251635,2.740997,1.209043,0.466011,-0.415308,145.9,2.052,0.015,1.000,25.000
195,7.3000,73,0.269028,2.784227,1.167512,0.458537,-0.431578,145.9,2.052,0.015,1.000,25.000
195,7.4000,74,0.287928,2.826001,1.124354,0.451463,-0.446507,145.9,2.052,0.015,1.000,25.000
195,7.5000,75,0.308322,2.866274,1.079703,0.445259,-0.459751,145.9,2.052,0.015,1.000,25.000
195,7.6000,76,0.330215,2.905041,1.033728,0.440395,-0.470944,145.9,2.052,0.015,1.000,25.000
195,7.7000,77,0.353629,2.942336,0.986634,0.437311,-0.479715,145.9,2.052,0.015,1.000,25.000
195,7.8000,78,0.378613,2.978223,0.938662,0.436366,-0.485709,145.9,2.052,0.015,1.000,25.000
195,7.9000,79,0.405241,3.012788,0.890091,0.437769,-0.488626,145.9,2.052,0.015,1.000,25.000
195,8.0000,80,0.433611,3.046121,0.841229,0.441481,-0.488282,145.9,2.052,0.015,1.000,25.000
195,8.1000,81,0.463830,3.078301,0.792401,0.447078,-0.484685,145.9,2.052,0.015,1.000,25.000
195,8.2000,82,0.495980,3.109362,0.743932,0.454044,-0.478043,145.9,2.052,0.015,1.000,25.000
195,8.3000,83,0.530111,3.139299,0.696128,0.461820,-0.468676,145.9,2.052,0.015,1.000,25.000
195,8.4000,84,0.566229,3.168072,0.649260,0.469850,-0.456962,145.9,2.052,0.015,1.000,25.000
195,8.5000,85,0.604290,3.195614,0.603564,0.477608,-0.443298,145.9,2.052,0.015,1.000,25.000
195,8.6000,86,0.644200,3.221842,0.559234,0.484625,-0.428070,145.9,2.052,0.015,1.000,25.000
195,8.7000,87,0.685817,3.246666,0.516427,0.490517,-0.411644,145.9,2.052,0.015,1.000,25.000
195,8.8000,88,0.728959,3.270002,0.475263,0.495011,-0.394353,145.9,2.052,0.015,1.000,25.000
195,8.9000,89,0.773409,3.291779,0.435827,0.497988,-0.376491,145.9,2.052,0.015,1.000,25.000
195,9.0000,90,0.818938,3.311947,0.398178,0.499530,-0.358313,145.9,2.052,0.015,1.000,25.000
195,9.1000,91,0.865320,3.330487,0.362347,0.499980,-0.340036,145.9,2.052,0.015,1.000,25.000
195,9.2000,92,0.912364,3.347411,0.328343,0.499981,-0.321838,145.9,2.052,0.015,1.000,25.000
195,9.3000,93,0.959942,3.362770,0.296160,0.499969,-0.303865,145.9,2.052,0.015,1.000,25.000
195,9.4000,94,1.007976,3.376633,0.265773,0.499971,-0.286232,145.9,2.052,0.015,1.000,25.000
195,9.5000,95,1.056400,3.389073,0.237150,0.499975,-0.269026,145.9,2.052,0.015,1.000,25.000
195,9.6000,96,1.105150,3.400164,0.210247,0.499977,-0.252313,145.9,2.052,0.015,1.000,25.000
195,9.7000,97,1.154173,3.409981,0.185016,0.499977,-0.236136,145.9,2.052,0.015,1.000,25.000
195,9.8000,98,1.203421,3.418597,0.161403,0.499978,-0.220523,145.9,2.052,0.015,1.000,25.000
195,9.9000,99,1.252854,3.426087,0.139350,0.499979,-0.205489,145.9,2.052,0.015,1.000,25.000
195,10.0000,100,1.302435,3.432523,0.118801,0.499979,-0.191036,145.9,2.052,0.015,1.000,25.000
195,10.1000,101,1.352134,3.437974,0.099698,0.499980,-0.177158,145.9,2.052,0.015,1.000,25.000
195,10.2000,102,1.401925,3.442510,0.081982,0.499980,-0.163840,145.9,2.052,0.015,1.000,25.000
195,10.3000,103,1.451787,3.446196,0.065598,0.499980,-0.151064,145.9,2.052,0.015,1.000,25.000
195,10.4000,104,1.501700,3.449096,0.050492,0.499981,-0.138804,145.9,2.052,0.015,1.000,25.000
195,10.5000,105,1.551650,3.451273,0.036611,0.499981,-0.127034,145.9,2.052,0.015,1.000,25.000
195,10.6000,106,1.601625,3.452785,0.023908,0.499981,-0.115723,145.9,2.052,0.015,1.000,25.000
195,10.7000,107,1.651615,3.453691,0.012335,0.499981,-0.104839,145.9,2.052,0.015,1.000,25.000
195,10.8000,108,1.701611,3.454046,0.001852,0.499981,-0.094349,145.9,2.052,0.015,1.000,25.000
195,10.9000,109,1.751609,3.453903,-0.007583,0.499981,-0.084219,145.9,2.052,0.015,1.000,25.000
195,11.0000,110,1.801604,3.453313,-0.016005,0.499982,-0.074414,145.9,2.052,0.015,1.000,25.000
195,11.1000,111,1.851592,3.452327,-0.023447,0.499982,-0.064899,145.9,2.052,0.015,1.000,25.000
195,11.2000,112,1.901572,3.450993,-0.029936,0.499982,-0.055641,145.9,2.052,0.015,1.000,25.000
195,11.3000,113,1.951544,3.449357,-0.035501,0.499982,-0.046603,145.9,2.052,0.015,1.000,25.000
195,11.4000,114,2.001506,3.447466,-0.040161,0.499982,-0.037751,145.9,2.052,0.015,1.000,25.000
195,11.5000,115,2.051460,3.445364,-0.043936,0.499982,-0.029050,145.9,2.052,0.015,1.000,25.000
195,11.6000,116,2.101407,3.443096,-0.046841,0.499982,-0.020467,145.9,2.052,0.015,1.000,25.000
195,11.7000,117,2.151347,3.440704,-0.048888,0.499982,-0.011966,145.9,2.052,0.015,1.000,25.000
195,11.8000,118,2.201284,3.438230,-0.050084,0.499982,-0.003513,145.9,2.052,0.015,1.000,25.000
195,11.9000,119,2.251219,3.435718,-0.050435,0.499982,0.004925,145.9,2.052,0.015,1.000,25.000
195,12.0000,120,2.301155,3.433210,-0.049943,0.499982,0.013383,145.9,2.052,0.015,1.000,25.000
195,12.1000,121,2.351092,3.430748,-0.048605,0.499982,0.021895,145.9,2.052,0.015,1.000,25.000
195,12.2000,122,2.401034,3.428373,-0.046415,0.499982,0.030494,145.9,2.052,0.015,1.000,25.000
195,12.3000,123,2.450982,3.426129,-0.043366,0.499982,0.039216,145.9,2.052,0.015,1.000,25.000
195,12.4000,124,2.500937,3.424060,-0.039444,0.499982,0.048095,145.9,2.052,0.015,1.000,25.000
195,12.5000,125,2.550901,3.422208,-0.034635,0.499982,0.057165,145.9,2.052,0.015,1.000,25.000
195,12.6000,126,2.600874,3.420620,-0.028918,0.499982,0.066461,145.9,2.052,0.015,1.000,25.000
195,12.7000,127,2.650855,3.419340,-0.022272,0.499982,0.076018,145.9,2.052,0.015,1.000,25.000
195,12.8000,128,2.700845,3.418417,-0.014670,0.499981,0.085872,145.9,2.052,0.015,1.000,25.000
195,12.9000,129,2.750840,3.417898,-0.006083,0.499981,0.096056,145.9,2.052,0.015,1.000,25.000
195,13.0000,130,2.800838,3.417834,0.003522,0.499981,0.106607,145.9,2.052,0.015,1.000,25.000
195,13.1000,131,2.850834,3.418277,0.014183,0.499981,0.117559,145.9,2.052,0.015,1.000,25.000
195,13.2000,132,2.900822,3.419280,0.025939,0.499981,0.128945,145.9,2.052,0.015,1.000,25.000
195,13.3000,133,2.950793,3.420898,0.038834,0.499981,0.140798,145.9,2.052,0.015,1.000,25.000
195,13.4000,134,3.000738,3.423191,0.052913,0.499980,0.153150,145.9,2.052,0.015,1.000,25.000
195,13.5000,135,3.050644,3.426218,0.068228,0.499980,0.166030,145.9,2.052,0.015,1.000,25.000
195,13.6000,136,3.100495,3.430040,0.084831,0.499979,0.179464,145.9,2.052,0.015,1.000,25.000
195,13.7000,137,3.150273,3.434723,0.102778,0.499979,0.193475,145.9,2.052,0.015,1.000,25.000
195,13.8000,138,3.199954,3.440334,0.122125,0.499978,0.208081,145.9,2.052,0.015,1.000,25.000
195,13.9000,139,3.249513,3.446941,0.142933,0.499978,0.223294,145.9,2.052,0.015,1.000,25.000
195,14.0000,140,3.298917,3.454614,0.165263,0.499977,0.239120,145.9,2.052,0.015,1.000,25.000
195,14.1000,141,3.348130,3.463428,0.189175,0.499977,0.255553,145.9,2.052,0.015,1.000,25.000
195,14.2000,142,3.397111,3.473457,0.214730,0.499974,0.272579,145.9,2.052,0.015,1.000,25.000
195,14.3000,143,3.445809,3.484775,0.241988,0.499970,0.290170,145.9,2.052,0.015,1.000,25.000
195,14.4000,144,3.494168,3.497458,0.271005,0.499972,0.308283,145.9,2.052,0.015,1.000,25.000
195,14.5000,145,3.542127,3.511583,0.301833,0.499980,0.326859,145.9,2.052,0.015,1.000,25.000
195,14.6000,146,3.589613,3.527223,0.334519,0.499917,0.345818,145.9,2.052,0.015,1.000,25.000
195,14.7000,147,3.636541,3.544450,0.369101,0.499076,0.365061,145.9,2.052,0.015,1.000,25.000
195,14.8000,148,3.682748,3.563301,0.405607,0.496862,0.384466,145.9,2.052,0.015,1.000,25.000
195,14.9000,149,3.728015,3.583778,0.444054,0.492981,0.403888,145.9,2.052,0.015,1.000,25.000
195,15.0000,150,3.772092,3.605850,0.484442,0.487377,0.423164,145.9,2.052,0.015,1.000,25.000
195,15.1000,151,3.814729,3.629454,0.526759,0.480166,0.442108,145.9,2.052,0.015,1.000,25.000
195,15.2000,152,3.855689,3.654503,0.570970,0.471584,0.460527,145.9,2.052,0.015,1.000,25.000
195,15.3000,153,3.894766,3.680894,0.617022,0.461954,0.478219,145.9,2.052,0.015,1.000,25.000
195,15.4000,154,3.931790,3.708513,0.664844,0.451645,0.494995,145.9,2.052,0.015,1.000,25.000
195,15.5000,155,3.966631,3.737245,0.714344,0.441040,0.510691,145.9,2.052,0.015,1.000,25.000
195,15.6000,156,3.999201,3.766977,0.765413,0.430498,0.525203,145.9,2.052,0.015,1.000,25.000
195,15.7000,157,4.029447,3.797605,0.817933,0.420305,0.538518,145.9,2.052,0.015,1.000,25.000
195,15.8000,158,4.057345,3.829034,0.871785,0.410610,0.550778,145.9,2.052,0.015,1.000,25.000
195,15.9000,159,4.082887,3.861177,0.926863,0.401335,0.562346,145.9,2.052,0.015,1.000,25.000
196,0.0000,0,0.000000,0.000000,-0.000000,0.051669,0.884259,136.2,2.355,0.015,1.000,25.000
196,0.1000,1,0.005160,0.000228,0.088426,0.082894,0.871978,136.2,2.355,0.015,1.000,25.000
196,0.2000,2,0.013375,0.001319,0.175624,0.115778,0.858811,136.2,2.355,0.015,1.000,25.000
196,0.3000,3,0.024674,0.003829,0.261505,0.150942,0.844144,136.2,2.355,0.015,1.000,25.000
196,0.4000,4,0.039073,0.008342,0.345919,0.188297,0.827582,136.2,2.355,0.015,1.000,25.000
196,0.5000,5,0.056503,0.015451,0.428677,0.227281,0.808907,136.2,2.355,0.015,1.000,25.000
196,0.6000,6,0.076770,0.025724,0.509568,0.267034,0.788045,136.2,2.355,0.015,1.000,25.000
196,0.7000,7,0.099544,0.039654,0.588373,0.306528,0.765041,136.2,2.355,0.015,1.000,25.000
196,0.8000,8,0.124367,0.057625,0.664877,0.344663,0.740030,136.2,2.355,0.015,1.000,25.000
196,0.9000,9,0.150680,0.079874,0.738880,0.380344,0.713223,136.2,2.355,0.015,1.000,25.000
196,1.0000,10,0.177859,0.106469,0.810202,0.412541,0.684886,136.2,2.355,0.015,1.000,25.000
196,1.1000,11,0.205253,0.137304,0.878691,0.440349,0.655319,136.2,2.355,0.015,1.000,25.000
196,1.2000,12,0.232224,0.172103,0.944222,0.463046,0.624843,136.2,2.355,0.015,1.000,25.000
196,1.3000,13,0.258186,0.210435,1.006707,0.480179,0.593783,136.2,2.355,0.015,1.000,25.000
196,1.4000,14,0.282639,0.251752,1.066085,0.491656,0.562457,136.2,2.355,0.015,1.000,25.000
196,1.5000,15,0.305191,0.295433,1.122331,0.497890,0.531160,136.2,2.355,0.015,1.000,25.000
196,1.6000,16,0.325577,0.340851,1.175447,0.499986,0.500161,136.2,2.355,0.015,1.000,25.000
196,1.7000,17,0.343672,0.387455,1.225463,0.499995,0.469694,136.2,2.355,0.015,1.000,25.000
196,1.8000,18,0.359486,0.434883,1.272432,0.499990,0.439954,136.2,2.355,0.015,1.000,25.000
196,1.9000,19,0.373128,0.482981,1.316428,0.499990,0.411101,136.2,2.355,0.015,1.000,25.000
196,2.0000,20,0.384711,0.531616,1.357538,0.499991,0.383256,136.2,2.355,0.015,1.000,25.000
196,2.1000,21,0.394354,0.580673,1.395863,0.499991,0.356510,136.2,2.355,0.015,1.000,25.000
196,2.2000,22,0.402177,0.630054,1.431514,0.499991,0.330923,136.2,2.355,0.015,1.000,25.000
196,2.3000,23,0.408298,0.679674,1.464607,0.499992,0.306529,136.2,2.355,0.015,1.000,25.000
196,2.4000,24,0.412835,0.729465,1.495260,0.499992,0.283340,136.2,2.355,0.015,1.000,25.000
196,2.5000,25,0.415901,0.779369,1.523594,0.499992,0.261350,136.2,2.355,0.015,1.000,25.000
196,2.6000,26,0.417607,0.829337,1.549729,0.499992,0.240536,136.2,2.355,0.015,1.000,25.000
196,2.7000,27,0.418059,0.879333,1.573782,0.499992,0.220863,136.2,2.355,0.015,1.000,25.000
196,2.8000,28,0.417358,0.929327,1.595869,0.499992,0.202289,136.2,2.355,0.015,1.000,25.000
196,2.9000,29,0.415599,0.979294,1.616097,0.499992,0.184760,136.2,2.355,0.015,1.000,25.000
196,3.0000,30,0.412874,1.029218,1.634573,0.499993,0.168219,136.2,2.355,0.015,1.000,25.000
196,3.1000,31,0.409267,1.079087,1.651395,0.499993,0.152605,136.2,2.355,0.015,1.000,25.000
196,3.2000,32,0.404862,1.128891,1.666656,0.499993,0.137854,136.2,2.355,0.015,1.000,25.000
196,3.3000,33,0.399733,1.178626,1.680441,0.499993,0.123899,136.2,2.355,0.015,1.000,25.000
196,3.4000,34,0.393954,1.228290,1.692831,0.499993,0.110672,136.2,2.355,0.015,1.000,25.000
196,3.5000,35,0.387593,1.277883,1.703898,0.499993,0.098109,136.2,2.355,0.015,1.000,25.000
196,3.6000,36,0.380715,1.327406,1.713709,0.499993,0.086140,136.2,2.355,0.015,1.000,25.000
196,3.7000,37,0.373381,1.376865,1.722323,0.499993,0.074700,136.2,2.355,0.015,1.000,25.000
196,3.8000,38,0.365649,1.426262,1.729793,0.499993,0.063723,136.2,2.355,0.015,1.000,25.000
196,3.9000,39,0.357575,1.475606,1.736166,0.499993,0.053145,136.2,2.355,0.015,1.000,25.000
196,4.0000,40,0.349214,1.524901,1.741480,0.499993,0.042901,136.2,2.355,0.015,1.000,25.000
196,4.1000,41,0.340615,1.574155,1.745770,0.499993,0.032929,136.2,2.355,0.015,1.000,25.000
196,4.2000,42,0.331830,1.623376,1.749063,0.499993,0.023166,136.2,2.355,0.015,1.000,25.000
196,4.3000,43,0.322907,1.672573,1.751380,0.499993,0.013552,136.2,2.355,0.015,1.000,25.000
196,4.4000,44,0.313894,1.721753,1.752735,0.499993,0.004024,136.2,2.355,0.015,1.000,25.000
196,4.5000,45,0.304837,1.770925,1.753137,0.499993,-0.005477,136.2,2.355,0.015,1.000,25.000
196,4.6000,46,0.295784,1.820098,1.752589,0.499993,-0.015013,136.2,2.355,0.015,1.000,25.000
196,4.7000,47,0.286782,1.869280,1.751088,0.499993,-0.024642,136.2,2.355,0.015,1.000,25.000
196,4.8000,48,0.277876,1.918480,1.748624,0.499993,-0.034426,136.2,2.355,0.015,1.000,25.000
196,4.9000,49,0.269117,1.967706,1.745181,0.499993,-0.044426,136.2,2.355,0.015,1.000,25.000
196,5.0000,50,0.260551,2.016966,1.740739,0.499993,-0.054702,136.2,2.355,0.015,1.000,25.000
196,5.1000,51,0.252230,2.066268,1.735269,0.499993,-0.065315,136.2,2.355,0.015,1.000,25.000
196,5.2000,52,0.244204,2.115619,1.728737,0.499993,-0.076326,136.2,2.355,0.015,1.000,25.000
196,5.3000,53,0.236529,2.165025,1.721104,0.499993,-0.087798,136.2,2.355,0.015,1.000,25.000
196,5.4000,54,0.229259,2.214493,1.712325,0.499993,-0.099790,136.2,2.355,0.015,1.000,25.000
196,5.5000,55,0.222453,2.264027,1.702346,0.499993,-0.112364,136.2,2.355,0.015,1.000,25.000
196,5.6000,56,0.216173,2.313630,1.691109,0.499993,-0.125578,136.2,2.355,0.015,1.000,25.000
196,5.7000,57,0.210484,2.363304,1.678552,0.499993,-0.139491,136.2,2.355,0.015,1.000,25.000
196,5.8000,58,0.205454,2.413049,1.664602,0.499993,-0.154155,136.2,2.355,0.015,1.000,25.000
196,5.9000,59,0.201154,2.462863,1.649187,0.499993,-0.169621,136.2,2.355,0.015,1.000,25.000
196,6.0000,60,0.197662,2.512739,1.632225,0.499992,-0.185933,136.2,2.355,0.015,1.000,25.000
196,6.1000,61,0.195056,2.562670,1.613631,0.499992,-0.203126,136.2,2.355,0.015,1.000,25.000
196,6.2000,62,0.193423,2.612642,1.593319,0.499992,-0.221225,136.2,2.355,0.015,1.000,25.000
196,6.3000,63,0.192850,2.662637,1.571196,0.499992,-0.240241,136.2,2.355,0.015,1.000,25.000
196,6.4000,64,0.193430,2.712631,1.547172,0.499992,-0.260170,136.2,2.355,0.015,1.000,25.000
196,6.5000,65,0.195262,2.762596,1.521155,0.499992,-0.280983,136.2,2.355,0.015,1.000,25.000
196,6.6000,66,0.198444,2.812492,1.493057,0.499992,-0.302630,136.2,2.355,0.015,1.000,25.000
196,6.7000,67,0.203080,2.862274,1.462794,0.499991,-0.325026,136.2,2.355,0.015,1.000,25.000
196,6.8000,68,0.209277,2.911885,1.430291,0.499991,-0.348052,136.2,2.355,0.015,1.000,25.000
196,6.9000,69,0.217139,2.961260,1.395486,0.499991,-0.371546,136.2,2.355,0.015,1.000,25.000
196,7.0000,70,0.226772,3.010319,1.358332,0.499990,-0.395296,136.2,2.355,0.015,1.000,25.000
196,7.1000,71,0.238278,3.058973,1.318802,0.499990,-0.419038,136.2,2.355,0.015,1.000,25.000
196,7.2000,72,0.251755,3.107117,1.276898,0.499989,-0.442446,136.2,2.355,0.015,1.000,25.000
196,7.3000,73,0.267293,3.154636,1.232654,0.499988,-0.465137,136.2,2.355,0.015,1.000,25.000
196,7.4000,74,0.284970,3.201401,1.186140,0.499991,-0.486660,136.2,2.355,0.015,1.000,25.000
196,7.5000,75,0.304852,3.247272,1.137474,0.499988,-0.506510,136.2,2.355,0.015,1.000,25.000
196,7.6000,76,0.326986,3.292099,1.086823,0.499270,-0.524138,136.2,2.355,0.015,1.000,25.000
196,7.7000,77,0.351364,3.335663,1.034409,0.496781,-0.538970,136.2,2.355,0.015,1.000,25.000
196,7.8000,78,0.377890,3.377659,0.980512,0.492336,-0.550447,136.2,2.355,0.015,1.000,25.000
196,7.9000,79,0.406405,3.417787,0.925467,0.486453,-0.558083,136.2,2.355,0.015,1.000,25.000
196,8.0000,80,0.436732,3.455814,0.869659,0.480225,-0.561547,136.2,2.355,0.015,1.000,25.000
196,8.1000,81,0.468724,3.491619,0.813504,0.475248,-0.560785,136.2,2.355,0.015,1.000,25.000
196,8.2000,82,0.502323,3.525222,0.757426,0.472287,-0.556022,136.2,2.355,0.015,1.000,25.000
196,8.3000,83,0.537524,3.556700,0.701824,0.471544,-0.547646,136.2,2.355,0.015,1.000,25.000
196,8.4000,84,0.574349,3.586143,0.647059,0.472846,-0.536127,136.2,2.355,0.015,1.000,25.000
196,8.5000,85,0.612822,3.613623,0.593446,0.475794,-0.521961,136.2,2.355,0.015,1.000,25.000
196,8.6000,86,0.652942,3.639189,0.541250,0.479866,-0.505638,136.2,2.355,0.015,1.000,25.000
196,8.7000,87,0.694677,3.662862,0.490687,0.484492,-0.487623,136.2,2.355,0.015,1.000,25.000
196,8.8000,88,0.737949,3.684642,0.441924,0.489118,-0.468336,136.2,2.355,0.015,1.000,25.000
196,8.9000,89,0.782636,3.704518,0.395091,0.493251,-0.448154,136.2,2.355,0.015,1.000,25.000
196,9.0000,90,0.828571,3.722477,0.350275,0.496511,-0.427405,136.2,2.355,0.015,1.000,25.000
196,9.1000,91,0.875557,3.738513,0.307535,0.498674,-0.406370,136.2,2.355,0.015,1.000,25.000
196,9.2000,92,0.923378,3.752639,0.266898,0.499734,-0.385284,136.2,2.355,0.015,1.000,25.000
196,9.3000,93,0.971824,3.764887,0.228369,0.499972,-0.364341,136.2,2.355,0.015,1.000,25.000
196,9.4000,94,1.020719,3.775316,0.191935,0.499979,-0.343698,136.2,2.355,0.015,1.000,25.000
196,9.5000,95,1.069953,3.784009,0.157565,0.499974,-0.323477,136.2,2.355,0.015,1.000,25.000
196,9.6000,96,1.119449,3.791054,0.125218,0.499975,-0.303771,136.2,2.355,0.015,1.000,25.000
196,9.7000,97,1.169142,3.796544,0.094841,0.499977,-0.284647,136.2,2.355,0.015,1.000,25.000
196,9.8000,98,1.218976,3.800570,0.066376,0.499978,-0.266151,136.2,2.355,0.015,1.000,25.000
196,9.9000,99,1.268902,3.803222,0.039761,0.499979,-0.248311,136.2,2.355,0.015,1.000,25.000
196,10.0000,100,1.318880,3.804589,0.014930,0.499979,-0.231140,136.2,2.355,0.015,1.000,25.000
196,10.1000,101,1.368876,3.804757,-0.008184,0.499980,-0.214638,136.2,2.355,0.015,1.000,25.000
196,10.2000,102,1.418865,3.803811,-0.029648,0.499981,-0.198795,136.2,2.355,0.015,1.000,25.000
196,10.3000,103,1.468823,3.801833,-0.049528,0.499981,-0.183595,136.2,2.355,0.015,1.000,25.000
196,10.4000,104,1.518734,3.798899,-0.067887,0.499981,-0.169012,136.2,2.355,0.015,1.000,25.000
196,10.5000,105,1.568586,3.795086,-0.084788,0.499982,-0.155018,136.2,2.355,0.015,1.000,25.000
196,10.6000,106,1.618370,3.790466,-0.100290,0.499982,-0.141581,136.2,2.355,0.015,1.000,25.000
196,10.7000,107,1.668079,3.785108,-0.114448,0.499982,-0.128665,136.2,2.355,0.015,1.000,25.000
